"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"SOTT1Exposure","SOTMeaslesT1Exposure","SOTMeaslesT1Exposure","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit T1  Exposure","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTMeaslesEpiData","SOTMeaslesEpiData.OutbreakRelationship","SOTMeaslesEpiData.OutbreakRelationship","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Relationship to outbreak (Is the case part of an outbreak or is it sporadic?)","Relationship to outbreak (Is the case part of an outbreak or is it sporadic?)","","","","","","","","","",,,,,"",,,,"SOTMeaslesEpiData.OutbreakRelationship",1,1,"",""
"SOTMeasles","SOTMeasles","SOTMeasles","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit Measles","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTMeasles","SOTMeasles.id","SOTMeasles.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTMeasles","SOTMeasles.extension","SOTMeasles.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeasles","SOTMeasles.modifierExtension","SOTMeasles.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeasles","SOTMeasles.Demographics","SOTMeasles.Demographics","","","",1,1,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesDemographic {[]} {[]}
","Demographics","Demographics","","","","","","","","","",,,,,"",,,,"SOTMeasles.Demographics",1,1,"",""
"SOTMeasles","SOTMeasles.ReportingSource","SOTMeasles.ReportingSource","","","",1,1,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesReportingSource {[]} {[]}
","Reporting Souce","Reporting Source","","","","","","","","","",,,,,"",,,,"SOTMeasles.ReportingSource",1,1,"",""
"SOTMeasles","SOTMeasles.Clinical","SOTMeasles.Clinical","","","",1,1,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesClinical {[]} {[]}
","Clinical","Clinical","","","","","","","","","",,,,,"",,,,"SOTMeasles.Clinical",1,1,"",""
"SOTMeasles","SOTMeasles.LaboratoryResults","SOTMeasles.LaboratoryResults","","","",1,*,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesLaboratoryResults {[]} {[]}
","Laboratory Results","Laboratory Results","","","","","","","","","",,,,,"",,,,"SOTMeasles.LaboratoryResults",1,*,"",""
"SOTMeasles","SOTMeasles.VaccinationStatus","SOTMeasles.VaccinationStatus","","","",1,*,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesVaccinationStatus {[]} {[]}
","Vaccination Status","Vaccination Status","","","","","","","","","",,,,,"",,,,"SOTMeasles.VaccinationStatus",1,*,"",""
"SOTMeasles","SOTMeasles.ContactTracing","SOTMeasles.ContactTracing","","","",1,*,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesContactTracing {[]} {[]}
","Contact Tracing","Contact Tracing","","","","","","","","","",,,,,"",,,,"SOTMeasles.ContactTracing",1,*,"",""
"SOTMeasles","SOTMeasles.EpiData","SOTMeasles.EpiData","","","",1,1,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesEpiData {[]} {[]}
","Epidemiological Data","Epidemiological Data","","","","","","","","","",,,,,"",,,,"SOTMeasles.EpiData",1,1,"",""
"SOTMeasles","SOTMeasles.Classification","SOTMeasles.Classification","","","",1,1,"","","","http://ritikarawlani.github.io/smart-outbreak-measles/StructureDefinition/SOTMeaslesClassification {[]} {[]}
","Classification","Classification","","","","","","","","","",,,,,"",,,,"SOTMeasles.Classification",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical","SOTMeaslesClinical","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit Measles- Clinical","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTMeaslesClinical","SOTMeaslesClinical.id","SOTMeaslesClinical.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.extension","SOTMeaslesClinical.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeaslesClinical","SOTMeaslesClinical.modifierExtension","SOTMeaslesClinical.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeaslesClinical","SOTMeaslesClinical.RashOnsetDate","SOTMeaslesClinical.RashOnsetDate","","","",0,1,"","","","date {[]} {[]}
","Date of rash onset","Date of rash onset","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.RashOnsetDate",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Symptoms","SOTMeaslesClinical.Symptoms","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Symptoms","Symptoms","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Symptoms",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Fever","SOTMeaslesClinical.Fever","","","",1,1,"","","","Coding {[]} {[]}
","Fever","Fever","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Fever",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Rash","SOTMeaslesClinical.Rash","","","",1,1,"","","","Coding {[]} {[]}
","Rash","Rash","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Rash",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.SevereComplications","SOTMeaslesClinical.SevereComplications","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Severe Complications","Severe Complications","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.SevereComplications",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.HistoryOfHospitalization","SOTMeaslesClinical.HistoryOfHospitalization","","","",1,1,"","","","CodeableConcept {[]} {[]}
","History of hospitalization in 23 days prior to rash onset?","History of hospitalization in 23 days prior to rash onset?","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.HistoryOfHospitalization",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.DatesOfHospitalization","SOTMeaslesClinical.DatesOfHospitalization","","","",0,1,"","","","date {[]} {[]}
","Dates of hospitalization","Dates of hospitalization","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.DatesOfHospitalization",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.HospitalizedReason","SOTMeaslesClinical.HospitalizedReason","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Hospitalized because of this current fever rash diagnosis?","Hospitalized because of this current fever rash diagnosis?","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.HospitalizedReason",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Outcome","SOTMeaslesClinical.Outcome","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Outcome (patient survived or died)","Outcome (patient survived or died)","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Outcome",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.DateOfDeath","SOTMeaslesClinical.DateOfDeath","","","",0,1,"","","","date {[]} {[]}
","Date of death","Date of death","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.DateOfDeath",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.NumberOfPrevious","SOTMeaslesClinical.NumberOfPrevious","","","",0,1,"","","","Quantity {[]} {[]}
","Number of previous pregnancies*","Number of previous pregnancies*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.NumberOfPrevious",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.PregnancyStatus","SOTMeaslesClinical.PregnancyStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Pregnancy status*","Pregnancy status*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.PregnancyStatus",1,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.GestationWeeks","SOTMeaslesClinical.GestationWeeks","","","",0,1,"","","","Quantity {[]} {[]}
","Number of weeks gestation at onset of illness*","Number of weeks gestation at onset of illness*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.GestationWeeks",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.PriorEvidence","SOTMeaslesClinical.PriorEvidence","","","",0,1,"","","","string {[]} {[]}
","Prior evidence or date of rubella serologic immunity, or both*","Prior evidence or date of rubella serologic immunity, or both*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.PriorEvidence",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.PreviousPregnancies","SOTMeaslesClinical.PreviousPregnancies","","","",0,1,"","","","string {[]} {[]}
","Number and dates of previous pregnancies and location (secondadministrative level or country) of these pregnancies*","Number and dates of previous pregnancies and location (secondadministrative level or country) of these pregnancies*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.PreviousPregnancies",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.PregnancyOutcome","SOTMeaslesClinical.PregnancyOutcome","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Pregnancy outcome, when available*","Pregnancy outcome, when available*","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.PregnancyOutcome",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.FeverOnsetDate","SOTMeaslesClinical.FeverOnsetDate","","","",0,1,"","","","date {[]} {[]}
","Date of fever onset","Date of fever onset","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.FeverOnsetDate",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.TypeOfRash","SOTMeaslesClinical.TypeOfRash","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of rash","Type of rash","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.TypeOfRash",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.DurationOfRash","SOTMeaslesClinical.DurationOfRash","","","",0,1,"","","","Quantity {[]} {[]}
","Duration of the rash in days","Duration of the rash in days","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.DurationOfRash",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Temperature","SOTMeaslesClinical.Temperature","","","",0,1,"","","","Quantity {[]} {[]}
","Temperature (degree Celcius)","Temperature (degree Celcius)","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Temperature",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.HospitalName","SOTMeaslesClinical.HospitalName","","","",0,1,"","","","string {[]} {[]}
","Hospital Name","Hospital Name","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.HospitalName",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.DateOfAdmission","SOTMeaslesClinical.DateOfAdmission","","","",0,1,"","","","date {[]} {[]}
","Date of admission","Date of admission","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.DateOfAdmission",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.HospitalRecordNumber","SOTMeaslesClinical.HospitalRecordNumber","","","",0,1,"","","","id {[]} {[]}
","Hospital record number","Hospital record number","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.HospitalRecordNumber",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.PrimaryCauseOf","SOTMeaslesClinical.PrimaryCauseOf","","","",0,1,"","","","string {[]} {[]}
","Primary cause of death","Primary cause of death","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.PrimaryCauseOf",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.IntentedBirthPlacce","SOTMeaslesClinical.IntentedBirthPlacce","","","",0,1,"","","","string {[]} {[]}
","Place where birth will likely take placed","Place where birth will likely take placed","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.IntentedBirthPlacce",0,1,"",""
"SOTMeaslesClinical","SOTMeaslesClinical.Comments","SOTMeaslesClinical.Comments","","","",0,1,"","","","string {[]} {[]}
","Comments","Comments","","","","","","","","","",,,,,"",,,,"SOTMeaslesClinical.Comments",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview","SOTMeaslesT1NotificationInterview","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit T1  Notification Interview","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.id","SOTMeaslesT1NotificationInterview.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.extension","SOTMeaslesT1NotificationInterview.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.modifierExtension","SOTMeaslesT1NotificationInterview.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.PlaceOfReporting","SOTMeaslesT1NotificationInterview.PlaceOfReporting","","","",1,1,"","","","Address {[]} {[]}
","Place of reporting","Place of reporting (for example, county or district)","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.PlaceOfReporting",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateOfNotification","SOTMeaslesT1NotificationInterview.DateOfNotification","","","",1,1,"","","","date {[]} {[]}
","Date of notification","Date of notification","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateOfNotification",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateOfInvestigation","SOTMeaslesT1NotificationInterview.DateOfInvestigation","","","",1,1,"","","","date {[]} {[]}
","Date of investigation","Date of investigation","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateOfInvestigation",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.ReportedBy","SOTMeaslesT1NotificationInterview.ReportedBy","","","",1,1,"","","","string {[]} {[]}
","Reported by","Name of clinician who supects measles (or rubella)","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.ReportedBy",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.HealthServiceName","SOTMeaslesT1NotificationInterview.HealthServiceName","","","",1,1,"","","","string {[]} {[]}
","Health service name","Health service name","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.HealthServiceName",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.HealthServiceTelephone","SOTMeaslesT1NotificationInterview.HealthServiceTelephone","","","",1,*,"","","","ContactPoint {[]} {[]}
","Health service telephone","Health service telephone","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.HealthServiceTelephone",1,*,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateOfConsultation","SOTMeaslesT1NotificationInterview.DateOfConsultation","","","",0,1,"","","","date {[]} {[]}
","Date of consultation","Date of consultation","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateOfConsultation",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateOfHomeVisit","SOTMeaslesT1NotificationInterview.DateOfHomeVisit","","","",0,1,"","","","date {[]} {[]}
","Date of home visit","Date of home visit","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateOfHomeVisit",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateReportedLocal","SOTMeaslesT1NotificationInterview.DateReportedLocal","","","",0,1,"","","","date {[]} {[]}
","DateReported, Local","DateReported, Local","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateReportedLocal",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DateReportedNational","SOTMeaslesT1NotificationInterview.DateReportedNational","","","",0,1,"","","","date {[]} {[]}
","DateReported, National","DateReported, National","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DateReportedNational",0,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.DetectedBy","SOTMeaslesT1NotificationInterview.DetectedBy","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Detected By","Detected By","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.DetectedBy",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.TypeOfProviderReporting","SOTMeaslesT1NotificationInterview.TypeOfProviderReporting","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type Of Provider Reporting","Type Of Provider Reporting","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.TypeOfProviderReporting",1,1,"",""
"SOTT1NotificationInterview","SOTMeaslesT1NotificationInterview.InitialDiagnosis","SOTMeaslesT1NotificationInterview.InitialDiagnosis","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Initial Diagnosis","Initial Diagnosis","","","","","","","","","",,,,,"",,,,"SOTMeaslesT1NotificationInterview.InitialDiagnosis",0,1,"",""
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit Measles- Vaccination Statuss","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.id","SOTMeaslesVaccinationStatus.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.extension","SOTMeaslesVaccinationStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.modifierExtension","SOTMeaslesVaccinationStatus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.VaccineType","SOTMeaslesVaccinationStatus.VaccineType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of Vaccine","Type of Vaccine","","","","","","","","","",,,,,"",,,,"SOTMeaslesVaccinationStatus.VaccineType",1,1,"",""
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.NumberOfDoses","SOTMeaslesVaccinationStatus.NumberOfDoses","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Number of doses received","Number of doses received","","","","","","","","","",,,,,"",,,,"SOTMeaslesVaccinationStatus.NumberOfDoses",1,1,"",""
"SOTMeaslesVaccinationStatus","SOTMeaslesVaccinationStatus.Source","SOTMeaslesVaccinationStatus.Source","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Source of vaccination information","Source of vaccination information","","","","","","","","","",,,,,"",,,,"SOTMeaslesVaccinationStatus.Source",1,1,"",""
"SOTT1Laboratory","SOTT1Laboratory","SOTT1Laboratory","","","",0,*,"","","","null {[]} {[]}
","Surveillance & Outbreak Toolkit T1 - Laboratory","Base definition for all elements that are defined inside a resource - but not those in a data type.","","","","","","","","","",,,,,"",,,,"BackboneElement",0,*,"ele-1
",""
